"customer_id","recency","frequency","monetary","r_score","f_score","m_score","rfm_total_score","rfm_cell","segment"
17715,201,2,489.60,2,3,2,7,"232","Needs Attention"
17716,23,24,15956.97,4,5,5,14,"455","Champions"
17717,422,1,376.92,1,1,2,4,"112","Lost"
17718,233,2,439.18,2,2,2,6,"222","Needs Attention"
17719,38,15,5396.04,4,5,5,14,"455","Champions"
17720,27,10,2666.91,4,5,4,13,"454","Champions"
17721,660,1,307.21,1,1,2,4,"112","Lost"
17722,97,5,3520.22,3,4,5,12,"345","Loyal Customers"
17723,128,7,3378.40,3,4,5,12,"345","Loyal Customers"
17724,72,3,1033.00,3,3,3,9,"333","Promising"
17725,17,11,3439.08,5,5,5,15,"555","Champions"
17726,396,7,1092.06,2,4,3,9,"243","At Risk"
17727,16,1,1060.25,5,1,3,9,"513","New Customers"
17728,4,5,4238.76,5,4,5,14,"545","Champions"
17729,597,1,438.65,1,1,2,4,"112","Lost"
17730,4,20,7773.80,5,5,5,15,"555","Champions"
17731,80,6,1708.99,3,4,4,11,"344","Loyal Customers"
17732,373,8,2166.42,2,4,4,10,"244","Cant Lose Them"
17733,39,2,692.19,4,2,3,9,"423","Potential Loyalists"
17734,54,6,1442.32,4,4,4,12,"444","Champions"
17735,3,26,16790.33,5,5,5,15,"555","Champions"
17736,10,3,377.44,5,3,2,10,"532","Potential Loyalists"
17737,10,2,168.24,5,2,1,8,"521","Potential Loyalists"
17738,20,13,4183.56,4,5,5,14,"455","Champions"
17739,12,18,7730.59,5,5,5,15,"555","Champions"
17740,390,6,426.90,2,4,2,8,"242","At Risk"
17741,407,2,101.10,2,3,1,6,"231","Needs Attention"
17742,114,11,2098.48,3,5,4,12,"354","Loyal Customers"
17743,449,1,229.20,1,2,1,4,"121","Lost"
17744,4,7,2649.14,5,4,4,13,"544","Champions"
17745,478,2,600.34,1,3,2,6,"132","At Risk"
17746,241,4,904.18,2,3,3,8,"233","Needs Attention"
17747,113,1,71.40,3,1,1,5,"311","Promising"
17748,528,1,358.15,1,1,2,4,"112","Lost"
17749,179,3,1026.18,3,3,3,9,"333","Promising"
17750,6,9,1694.16,5,5,4,14,"554","Champions"
17751,422,1,157.86,1,2,1,4,"121","Lost"
17752,360,1,80.64,2,1,1,4,"211","About To Sleep"
17753,465,4,382.06,1,4,2,7,"142","At Risk"
17754,1,13,4451.22,5,5,5,15,"555","Champions"
17756,376,3,728.75,2,3,3,8,"233","Needs Attention"
17757,2,56,9070.10,5,5,5,15,"555","Champions"
17758,20,12,4964.03,4,5,5,14,"455","Champions"
17759,18,5,1260.63,5,4,4,13,"544","Champions"
17760,22,6,746.39,4,4,3,11,"443","Champions"
17761,33,1,712.78,4,1,3,8,"413","New Customers"
17762,457,1,129.75,1,1,1,3,"111","Lost"
17763,264,4,86.15,2,3,1,6,"231","Needs Attention"
17764,51,5,1513.57,4,4,4,12,"444","Champions"
17765,159,4,524.00,3,3,2,8,"332","Promising"
17766,382,2,299.61,2,2,2,6,"222","Needs Attention"
17767,16,2,413.05,5,2,2,9,"522","Potential Loyalists"
17768,9,7,3292.73,5,4,5,14,"545","Champions"
17769,13,17,7053.38,5,5,5,15,"555","Champions"
17770,199,5,1143.27,2,4,3,9,"243","At Risk"
17771,57,4,386.93,4,4,2,10,"442","Champions"
17772,11,3,360.75,5,3,2,10,"532","Potential Loyalists"
17773,515,2,575.37,1,2,2,5,"122","Lost"
17774,97,9,3272.83,3,5,5,13,"355","Loyal Customers"
17775,255,1,56.40,2,1,1,4,"211","About To Sleep"
17776,387,2,329.30,2,2,2,6,"222","Needs Attention"
17777,25,3,647.56,4,3,3,10,"433","Potential Loyalists"
17778,662,1,197.70,1,2,1,4,"121","Lost"
17779,22,3,650.32,4,3,3,10,"433","Potential Loyalists"
17780,668,3,346.56,1,3,2,6,"132","At Risk"
17781,160,2,188.02,3,3,1,7,"331","Promising"
17782,383,2,679.02,2,2,3,7,"223","Needs Attention"
17783,73,3,376.96,3,3,2,8,"332","Promising"
17784,551,1,112.86,1,1,1,3,"111","Lost"
17785,54,3,403.38,4,3,2,9,"432","Potential Loyalists"
17786,86,2,266.85,3,2,1,6,"321","Promising"
17787,153,4,1817.54,3,4,4,11,"344","Loyal Customers"
17788,74,2,1112.95,3,3,3,9,"333","Promising"
17789,282,2,397.15,2,2,2,6,"222","Needs Attention"
17790,27,20,2779.41,4,5,4,13,"454","Champions"
17791,30,1,106.10,4,1,1,6,"411","New Customers"
17792,468,2,368.35,1,3,2,6,"132","At Risk"
17793,26,1,300.34,4,1,2,7,"412","New Customers"
17794,687,2,147.30,1,2,1,4,"121","Lost"
17795,180,2,342.83,3,3,2,8,"332","Promising"
17796,41,7,1236.39,4,4,4,12,"444","Champions"
17797,23,8,1971.87,4,4,4,12,"444","Champions"
17798,582,1,172.17,1,2,1,4,"121","Lost"
17799,23,20,6246.93,4,5,5,14,"455","Champions"
17800,38,9,1186.21,4,5,3,12,"453","Champions"
17801,452,3,770.03,1,3,3,7,"133","At Risk"
17802,83,10,4946.22,3,5,5,13,"355","Loyal Customers"
17803,393,1,184.66,2,2,1,5,"221","Needs Attention"
17804,377,3,383.78,2,3,2,7,"232","Needs Attention"
17805,74,2,927.03,3,2,3,8,"323","Promising"
17806,12,1,546.04,5,1,2,8,"512","New Customers"
17807,396,3,437.87,2,3,2,7,"232","Needs Attention"
17808,549,4,262.64,1,3,1,5,"131","At Risk"
17809,17,20,10085.89,5,5,5,15,"555","Champions"
17810,669,2,343.21,1,3,2,6,"132","At Risk"
17811,5,47,9513.10,5,5,5,15,"555","Champions"
17812,13,7,911.99,5,4,3,12,"543","Champions"
17813,15,5,1698.07,5,4,4,13,"544","Champions"
17814,376,2,1609.37,2,3,4,9,"234","Needs Attention"
17815,394,1,591.96,2,1,2,5,"212","About To Sleep"
17816,37,6,96.11,4,4,1,9,"441","Champions"
17817,5,6,788.15,5,4,3,12,"543","Champions"
17818,738,1,124.78,1,1,1,3,"111","Lost"
17819,72,12,6021.05,3,5,5,13,"355","Loyal Customers"
17820,375,1,180.61,2,2,1,5,"221","Needs Attention"
17821,407,1,334.62,2,1,2,5,"212","About To Sleep"
17822,421,5,2154.08,1,4,4,9,"144","Cant Lose Them"
17823,422,2,449.25,1,2,2,5,"122","Lost"
17824,52,1,298.40,4,1,2,7,"412","New Customers"
17825,599,4,701.96,1,3,3,7,"133","At Risk"
17826,375,1,133.34,2,1,1,4,"211","About To Sleep"
17827,6,6,2376.17,5,4,4,13,"544","Champions"
17828,23,4,1165.09,4,3,3,10,"433","Potential Loyalists"
17829,299,5,4756.74,2,4,5,11,"245","Cant Lose Them"
17830,2,3,398.70,5,3,2,10,"532","Potential Loyalists"
17831,34,1,35.40,4,1,1,6,"411","New Customers"
17832,50,1,155.37,4,2,1,7,"421","Potential Loyalists"
17833,724,1,338.46,1,1,2,4,"112","Lost"
17834,415,2,689.67,1,2,3,6,"123","Hibernating"
17835,3,3,342.24,5,3,2,10,"532","Potential Loyalists"
17836,48,1,109.83,4,1,1,6,"411","New Customers"
17837,43,8,1535.33,4,4,4,12,"444","Champions"
17838,27,13,5604.64,4,5,5,14,"455","Champions"
17839,43,1,318.15,4,1,2,7,"412","New Customers"
17840,444,1,175.90,1,2,1,4,"121","Lost"
17841,2,211,68519.95,5,5,5,15,"555","Champions"
17842,603,1,430.69,1,1,2,4,"112","Lost"
17843,304,2,312.65,2,2,2,6,"222","Needs Attention"
17844,107,1,51.56,3,1,1,5,"311","Promising"
17845,556,4,596.09,1,4,2,7,"142","At Risk"
17847,516,2,125.74,1,2,1,4,"121","Lost"
17848,82,30,3538.46,3,5,5,13,"355","Loyal Customers"
17849,219,8,1063.76,2,5,3,10,"253","At Risk"
17850,373,155,51208.87,2,5,5,12,"255","Cant Lose Them"
17851,423,6,1552.35,1,4,4,9,"144","Cant Lose Them"
17852,12,5,657.81,5,4,3,12,"543","Champions"
17853,408,3,1596.29,2,3,4,9,"234","Needs Attention"
17854,186,6,1068.50,3,4,3,10,"343","Loyal Customers"
17855,373,1,208.97,2,2,1,5,"221","Needs Attention"
17856,2,4,1418.03,5,3,4,12,"534","Potential Loyalists"
17857,5,23,25769.54,5,5,5,15,"555","Champions"
17858,6,30,12518.65,5,5,5,15,"555","Champions"
17859,305,1,141.92,2,2,1,5,"221","Needs Attention"
17860,369,4,717.39,2,3,3,8,"233","Needs Attention"
17861,4,18,5088.29,5,5,5,15,"555","Champions"
17862,324,4,1254.89,2,4,4,10,"244","Cant Lose Them"
17863,60,12,5360.48,3,5,5,13,"355","Loyal Customers"
17864,13,5,876.57,5,4,3,12,"543","Champions"
17865,31,46,26310.09,4,5,5,14,"455","Champions"
17866,143,3,1134.95,3,3,3,9,"333","Promising"
17867,31,14,1560.72,4,5,4,13,"454","Champions"
17868,387,1,227.15,2,2,1,5,"221","Needs Attention"
17869,108,7,813.64,3,4,3,10,"343","Loyal Customers"
17870,3,13,2753.29,5,5,4,14,"554","Champions"
17871,205,5,1068.95,2,4,3,9,"243","At Risk"
17872,382,1,235.87,2,1,1,4,"211","About To Sleep"
17873,81,18,6135.95,3,5,5,13,"355","Loyal Customers"
17874,186,6,683.46,3,4,3,10,"343","Loyal Customers"
17875,689,1,167.10,1,2,1,4,"121","Lost"
17876,400,3,3424.02,2,3,5,10,"235","Needs Attention"
17877,171,1,237.61,3,1,1,5,"311","Promising"
17878,44,3,1378.93,4,3,4,11,"434","Potential Loyalists"
17879,174,1,178.52,3,2,1,6,"321","Promising"
17880,365,3,824.92,2,3,3,8,"233","Needs Attention"
17881,305,1,133.35,2,1,1,4,"211","About To Sleep"
17882,380,2,291.56,2,2,2,6,"222","Needs Attention"
17883,4,7,988.42,5,4,3,12,"543","Champions"
17884,4,20,2693.47,5,5,4,14,"554","Champions"
17885,13,1,156.34,5,2,1,8,"521","Potential Loyalists"
17886,32,6,1572.55,4,4,4,12,"444","Champions"
17887,130,1,111.35,3,1,1,5,"311","Promising"
17888,22,25,1807.44,4,5,4,13,"454","Champions"
17889,213,7,746.42,2,4,3,9,"243","At Risk"
17890,323,2,586.89,2,3,2,7,"232","Needs Attention"
17891,163,1,203.86,3,2,1,6,"321","Promising"
17892,57,3,244.10,4,3,1,8,"431","Potential Loyalists"
17893,226,1,107.21,2,1,1,4,"211","About To Sleep"
17894,72,18,2304.16,3,5,4,12,"354","Loyal Customers"
17895,45,1,95.45,4,1,1,6,"411","New Customers"
17896,24,1,256.32,4,1,1,6,"411","New Customers"
17897,173,9,2053.04,3,5,4,12,"354","Loyal Customers"
17898,86,4,299.18,3,3,2,8,"332","Promising"
17899,160,1,154.55,3,2,1,6,"321","Promising"
17900,191,2,112.20,2,2,1,5,"221","Needs Attention"
17901,30,3,260.08,4,3,1,8,"431","Potential Loyalists"
17902,547,1,216.40,1,2,1,4,"121","Lost"
17903,395,1,381.09,2,1,2,5,"212","About To Sleep"
17904,22,1,181.07,4,2,1,7,"421","Potential Loyalists"
17905,72,13,2168.37,3,5,4,12,"354","Loyal Customers"
17906,248,1,72.90,2,1,1,4,"211","About To Sleep"
17907,641,1,291.76,1,1,2,4,"112","Lost"
17908,374,5,1142.47,2,4,3,9,"243","At Risk"
17909,738,1,110.05,1,1,1,3,"111","Lost"
17910,727,1,261.70,1,1,1,3,"111","Lost"
17911,10,1,366.23,5,1,2,8,"512","New Customers"
17912,311,6,371.60,2,4,2,8,"242","At Risk"
17913,59,14,3425.09,4,5,5,14,"455","Champions"
17914,4,1,329.36,5,1,2,8,"512","New Customers"
17915,552,1,225.78,1,2,1,4,"121","Lost"
17916,629,2,43.87,1,3,1,5,"131","At Risk"
17917,46,3,335.03,4,3,2,9,"432","Potential Loyalists"
17918,501,3,388.44,1,3,2,6,"132","At Risk"
17919,89,2,1840.32,3,2,4,9,"324","Promising"
17920,5,54,23569.88,5,5,5,15,"555","Champions"
17921,65,10,2394.36,3,5,4,12,"354","Loyal Customers"
17922,544,1,170.40,1,2,1,4,"121","Lost"
17923,283,3,497.00,2,3,2,7,"232","Needs Attention"
17924,12,8,3257.70,5,4,5,14,"545","Champions"
17925,373,1,244.08,2,1,1,4,"211","About To Sleep"
17926,134,5,1035.49,3,4,3,10,"343","Loyal Customers"
17927,722,1,294.00,1,1,2,4,"112","Lost"
17928,46,3,313.16,4,3,2,9,"432","Potential Loyalists"
17929,12,12,3082.10,5,5,5,15,"555","Champions"
17930,36,13,4275.22,4,5,5,14,"455","Champions"
17931,135,14,3402.24,3,5,5,13,"355","Loyal Customers"
17932,30,3,1331.57,4,3,4,11,"434","Potential Loyalists"
17933,633,1,105.99,1,1,1,3,"111","Lost"
17934,52,3,1049.15,4,3,3,10,"433","Potential Loyalists"
17935,139,7,683.24,3,4,3,10,"343","Loyal Customers"
17936,6,1,380.13,5,1,2,8,"512","New Customers"
17937,9,7,4301.22,5,4,5,14,"545","Champions"
17938,421,1,144.29,1,2,1,4,"121","Lost"
17939,160,1,99.14,3,1,1,5,"311","Promising"
17940,50,14,28389.58,4,5,5,14,"455","Champions"
17941,131,4,1433.28,3,3,4,10,"334","Promising"
17942,8,1,77.50,5,1,1,7,"511","New Customers"
17944,424,1,74.99,1,1,1,3,"111","Lost"
17945,697,3,359.50,1,3,2,6,"132","At Risk"
17946,234,2,149.58,2,2,1,5,"221","Needs Attention"
17947,38,1,176.68,4,2,1,7,"421","Potential Loyalists"
17948,148,1,358.56,3,1,2,6,"312","Promising"
17949,2,116,107833.48,5,5,5,15,"555","Champions"
17950,73,7,1166.29,3,4,3,10,"343","Loyal Customers"
17951,40,4,1340.58,4,4,4,12,"444","Champions"
17952,379,4,788.46,2,4,3,9,"243","At Risk"
17953,541,1,148.67,1,2,1,4,"121","Lost"
17954,6,19,3801.83,5,5,5,15,"555","Champions"
17955,199,6,949.90,2,4,3,9,"243","At Risk"
17956,250,1,12.75,2,2,1,5,"221","Needs Attention"
17957,67,1,110.72,3,1,1,5,"311","Promising"
17958,117,2,973.88,3,2,3,8,"323","Promising"
17959,593,1,140.75,1,2,1,4,"121","Lost"
17960,172,3,135.08,3,3,1,7,"331","Promising"
17961,22,100,2866.74,4,5,4,13,"454","Champions"
17962,143,4,665.91,3,3,3,9,"333","Promising"
17963,472,4,643.16,1,3,3,7,"133","At Risk"
17964,32,2,463.21,4,3,2,9,"432","Potential Loyalists"
17965,38,29,7002.90,4,5,5,14,"455","Champions"
17966,38,10,1963.92,4,5,4,13,"454","Champions"
17967,372,2,223.42,2,3,1,6,"231","Needs Attention"
17968,374,4,590.44,2,4,2,8,"242","At Risk"
17969,167,20,2354.29,3,5,4,12,"354","Loyal Customers"
17970,212,1,562.79,2,1,2,5,"212","About To Sleep"
17971,549,1,161.94,1,2,1,4,"121","Lost"
17972,242,1,135.19,2,2,1,5,"221","Needs Attention"
17973,52,1,337.04,4,1,2,7,"412","New Customers"
17974,25,6,1739.09,4,4,4,12,"444","Champions"
17975,16,24,6693.03,5,5,5,15,"555","Champions"
17976,373,1,321.79,2,1,2,5,"212","About To Sleep"
17977,30,2,1511.45,4,2,4,10,"424","Potential Loyalists"
17978,366,4,1159.99,2,3,3,8,"233","Needs Attention"
17979,36,4,729.01,4,4,3,11,"443","Champions"
17980,166,4,1012.72,3,3,3,9,"333","Promising"
17981,411,1,239.12,1,1,1,3,"111","Lost"
17982,681,1,138.18,1,2,1,4,"121","Lost"
17983,396,1,171.71,2,2,1,5,"221","Needs Attention"
17984,146,5,1148.69,3,4,3,10,"343","Loyal Customers"
17985,23,1,631.35,4,1,3,8,"413","New Customers"
17986,57,1,20.80,4,2,1,7,"421","Potential Loyalists"
17987,186,5,965.44,3,4,3,10,"343","Loyal Customers"
17988,12,13,485.69,5,5,2,12,"552","Champions"
17989,380,1,207.33,2,2,1,5,"221","Needs Attention"
17990,237,6,1527.61,2,4,4,10,"244","Cant Lose Them"
17991,226,3,298.65,2,3,2,7,"232","Needs Attention"
17992,390,1,252.88,2,1,1,4,"211","About To Sleep"
17993,618,1,225.99,1,2,1,4,"121","Lost"
17994,122,11,2264.03,3,5,4,12,"354","Loyal Customers"
17995,282,3,495.48,2,3,2,7,"232","Needs Attention"
17996,380,3,469.73,2,3,2,7,"232","Needs Attention"
17997,75,8,1962.46,3,4,4,11,"344","Loyal Customers"
17998,381,3,639.24,2,3,3,8,"233","Needs Attention"
17999,38,3,528.46,4,3,2,9,"432","Potential Loyalists"
18000,565,1,124.25,1,1,1,3,"111","Lost"
18001,13,6,924.14,5,4,3,12,"543","Champions"
18002,376,4,237.62,2,3,1,6,"231","Needs Attention"
18003,377,1,353.51,2,1,2,5,"212","About To Sleep"
18004,363,1,157.92,2,2,1,5,"221","Needs Attention"
18005,4,2,226.47,5,3,1,9,"531","Potential Loyalists"
18006,24,4,969.51,4,3,3,10,"433","Potential Loyalists"
18007,393,1,215.22,2,2,1,5,"221","Needs Attention"
18008,71,23,19759.08,3,5,5,13,"355","Loyal Customers"
18009,236,8,2144.23,2,4,4,10,"244","Cant Lose Them"
18010,257,1,174.80,2,2,1,5,"221","Needs Attention"
18011,374,2,410.79,2,2,2,6,"222","Needs Attention"
18012,724,1,115.30,1,1,1,3,"111","Lost"
18013,156,2,187.29,3,3,1,7,"331","Promising"
18014,29,1,154.27,4,2,1,7,"421","Potential Loyalists"
18015,5,1,120.03,5,1,1,7,"511","New Customers"
18016,33,7,1954.56,4,4,4,12,"444","Champions"
18017,82,4,688.00,3,4,3,10,"343","Loyal Customers"
18018,109,4,297.99,3,3,2,8,"332","Promising"
18019,52,1,38.45,4,1,1,6,"411","New Customers"
18020,544,1,190.48,1,2,1,4,"121","Lost"
18021,510,2,216.41,1,3,1,5,"131","At Risk"
18022,36,5,1506.62,4,4,4,12,"444","Champions"
18024,153,2,389.78,3,2,2,7,"322","Promising"
18025,380,6,1177.72,2,4,3,9,"243","At Risk"
18026,501,2,2074.07,1,2,4,7,"124","Hibernating"
18027,99,1,115.31,3,1,1,5,"311","Promising"
18028,584,1,192.05,1,2,1,4,"121","Lost"
18029,643,1,433.77,1,1,2,4,"112","Lost"
18030,5,2,230.65,5,2,1,8,"521","Potential Loyalists"
18031,379,1,451.30,2,1,2,5,"212","About To Sleep"
18032,335,1,73.50,2,1,1,4,"211","About To Sleep"
18033,66,1,93.82,3,1,1,5,"311","Promising"
18034,22,3,753.35,4,3,3,10,"433","Potential Loyalists"
18035,36,5,1260.23,4,4,4,12,"444","Champions"
18036,33,11,1545.49,4,5,4,13,"454","Champions"
18037,155,15,167.42,3,5,1,9,"351","Loyal Customers"
18038,557,1,141.48,1,2,1,4,"121","Lost"
18039,375,4,548.22,2,3,2,7,"232","Needs Attention"
18040,20,2,357.20,5,3,2,10,"532","Potential Loyalists"
18041,12,38,8018.77,5,5,5,15,"555","Champions"
18042,54,2,281.15,4,2,1,7,"421","Potential Loyalists"
18043,25,3,529.29,4,3,2,9,"432","Potential Loyalists"
18044,5,18,3505.61,5,5,5,15,"555","Champions"
18045,46,1,178.34,4,2,1,7,"421","Potential Loyalists"
18046,650,1,189.63,1,2,1,4,"121","Lost"
18047,382,2,326.09,2,2,2,6,"222","Needs Attention"
18048,204,3,394.93,2,3,2,7,"232","Needs Attention"
18049,438,2,500.50,1,3,2,6,"132","At Risk"
18050,360,2,412.06,2,2,2,6,"222","Needs Attention"
18051,635,7,2282.28,1,4,4,9,"144","Cant Lose Them"
18052,565,1,10877.18,1,1,5,7,"115","Hibernating"
18053,71,3,571.07,3,3,2,8,"332","Promising"
18054,393,1,176.50,2,2,1,5,"221","Needs Attention"
18055,8,14,10142.64,5,5,5,15,"555","Champions"
18056,289,2,554.60,2,2,2,6,"222","Needs Attention"
18057,394,3,1168.14,2,3,3,8,"233","Needs Attention"
18058,10,3,774.06,5,3,3,11,"533","Potential Loyalists"
18059,24,3,306.46,4,3,2,9,"432","Potential Loyalists"
18060,409,2,1185.46,1,3,3,7,"133","At Risk"
18061,22,28,6083.81,4,5,5,14,"455","Champions"
18062,174,6,1632.67,3,4,4,11,"344","Loyal Customers"
18063,391,2,186.60,2,3,1,6,"231","Needs Attention"
18064,134,11,4481.83,3,5,5,13,"355","Loyal Customers"
18065,6,28,5846.63,5,5,5,15,"555","Champions"
18066,76,3,1440.40,3,3,4,10,"334","Promising"
18067,41,1,396.33,4,1,2,7,"412","New Customers"
18068,290,1,101.70,2,1,1,4,"211","About To Sleep"
18069,27,11,4449.02,4,5,5,14,"455","Champions"
18070,670,1,314.10,1,1,2,4,"112","Lost"
18071,258,6,1169.68,2,4,3,9,"243","At Risk"
18072,186,1,247.44,3,1,1,5,"311","Promising"
18073,115,12,3859.82,3,5,5,13,"355","Loyal Customers"
18074,374,2,1019.44,2,2,3,7,"223","Needs Attention"
18075,24,20,5783.29,4,5,5,14,"455","Champions"
18076,381,1,151.49,2,2,1,5,"221","Needs Attention"
18077,9,18,4078.79,5,5,5,15,"555","Champions"
18078,218,4,725.53,2,4,3,9,"243","At Risk"
18079,46,5,4203.93,4,4,5,13,"445","Champions"
18080,19,2,1231.50,5,2,4,11,"524","Potential Loyalists"
18081,37,3,343.45,4,3,2,9,"432","Potential Loyalists"
18082,26,1,680.84,4,1,3,8,"413","New Customers"
18083,398,1,463.53,2,1,2,5,"212","About To Sleep"
18084,17,3,795.23,5,3,3,11,"533","Potential Loyalists"
18085,331,4,1341.85,2,4,4,10,"244","Cant Lose Them"
18086,275,1,101.34,2,1,1,4,"211","About To Sleep"
18087,291,16,13908.72,2,5,5,12,"255","Cant Lose Them"
18088,62,1,166.03,3,2,1,6,"321","Promising"
18089,447,1,428.45,1,1,2,4,"112","Lost"
18090,422,1,321.90,1,1,2,4,"112","Lost"
18091,594,1,360.85,1,1,2,4,"112","Lost"
18092,3,18,14693.72,5,5,5,15,"555","Champions"
18093,94,8,4452.71,3,4,5,12,"345","Loyal Customers"
18094,82,13,6391.52,3,5,5,13,"355","Loyal Customers"
18095,313,5,2303.09,2,4,4,10,"244","Cant Lose Them"
18096,12,6,1638.16,5,4,4,13,"544","Champions"
18097,8,11,4627.92,5,5,5,15,"555","Champions"
18098,397,1,527.94,2,1,2,5,"212","About To Sleep"
18099,128,1,168.31,3,2,1,6,"321","Promising"
18100,551,1,451.56,1,1,2,4,"112","Lost"
18101,12,5,622.01,5,4,3,12,"543","Champions"
18102,1,145,580987.04,5,5,5,15,"555","Champions"
18103,550,1,105.80,1,1,1,3,"111","Lost"
18104,38,1,754.64,4,1,3,8,"413","New Customers"
18105,38,1,113.48,4,1,1,6,"411","New Customers"
18106,330,6,1441.06,2,4,4,10,"244","Cant Lose Them"
18107,443,1,165.88,1,2,1,4,"121","Lost"
18108,255,3,848.81,2,3,3,8,"233","Needs Attention"
18109,2,38,9555.71,5,5,5,15,"555","Champions"
18110,20,2,392.28,5,2,2,9,"522","Potential Loyalists"
18111,590,1,405.85,1,1,2,4,"112","Lost"
18112,13,4,773.36,5,3,3,11,"533","Potential Loyalists"
18113,369,1,76.32,2,1,1,4,"211","About To Sleep"
18114,291,1,220.10,2,2,1,5,"221","Needs Attention"
18115,698,1,9.70,1,2,1,4,"121","Lost"
18116,68,13,2130.89,3,5,4,12,"354","Loyal Customers"
18117,26,1,314.40,4,1,2,7,"412","New Customers"
18118,11,29,6218.62,5,5,5,15,"555","Champions"
18119,368,1,180.70,2,2,1,5,"221","Needs Attention"
18120,215,1,111.15,2,1,1,4,"211","About To Sleep"
18121,150,2,653.30,3,3,3,9,"333","Promising"
18122,9,6,1791.84,5,4,4,13,"544","Champions"
18123,25,3,666.64,4,3,3,10,"433","Potential Loyalists"
18124,473,1,102.65,1,1,1,3,"111","Lost"
18125,30,4,1131.75,4,3,3,10,"433","Potential Loyalists"
18126,61,1,198.58,3,2,1,6,"321","Promising"
18127,20,4,556.13,4,3,2,9,"432","Potential Loyalists"
18128,538,1,399.29,1,1,2,4,"112","Lost"
18129,244,1,112.55,2,1,1,4,"211","About To Sleep"
18130,16,3,1059.39,5,3,3,11,"533","Potential Loyalists"
18131,632,1,222.96,1,2,1,4,"121","Lost"
18132,505,1,220.13,1,2,1,4,"121","Lost"
18133,213,1,931.50,2,1,3,6,"213","About To Sleep"
18134,599,2,445.00,1,2,2,5,"122","Lost"
18135,30,10,1249.62,4,5,4,13,"454","Champions"
18136,64,5,1631.36,3,4,4,11,"344","Loyal Customers"
18137,552,2,145.99,1,2,1,4,"121","Lost"
18138,296,1,152.65,2,2,1,5,"221","Needs Attention"
18139,18,6,8438.34,5,4,5,14,"545","Champions"
18140,474,1,536.41,1,1,2,4,"112","Lost"
18141,402,2,882.47,2,2,3,7,"223","Needs Attention"
18142,158,2,1019.52,3,2,3,8,"323","Promising"
18143,117,2,1000.16,3,2,3,8,"323","Promising"
18144,8,19,4892.95,5,5,5,15,"555","Champions"
18145,13,11,5609.74,5,5,5,15,"555","Champions"
18146,141,2,160.35,3,2,1,6,"321","Promising"
18147,46,2,179.34,4,2,1,7,"421","Potential Loyalists"
18148,647,1,112.85,1,1,1,3,"111","Lost"
18149,51,7,1553.96,4,4,4,12,"444","Champions"
18150,33,3,566.58,4,3,2,9,"432","Potential Loyalists"
18151,135,6,1879.44,3,4,4,11,"344","Loyal Customers"
18152,647,1,426.69,1,1,2,4,"112","Lost"
18153,660,1,246.22,1,1,1,3,"111","Lost"
18154,4,5,932.60,5,4,3,12,"543","Champions"
18155,76,3,371.62,3,3,2,8,"332","Promising"
18156,13,2,675.64,5,2,3,10,"523","Potential Loyalists"
18157,572,1,213.90,1,2,1,4,"121","Lost"
18158,10,2,453.40,5,2,2,9,"522","Potential Loyalists"
18159,302,1,530.15,2,1,2,5,"212","About To Sleep"
18160,58,3,1003.88,4,3,3,10,"433","Potential Loyalists"
18161,16,6,1803.10,5,4,4,13,"544","Champions"
18162,733,1,371.51,1,1,2,4,"112","Lost"
18163,585,1,728.84,1,1,3,5,"113","Hibernating"
18164,38,1,399.65,4,1,2,7,"412","New Customers"
18165,178,1,302.46,3,1,2,6,"312","Promising"
